order_id,order_detail_id,fecha_id,fecha_entrega_id,cliente_id,empleado_id,producto_id,shipper_id,territorio_id,cantidad,unit_price,descuento,freight,subtotal,total_venta,costo_total,margen,margen_pct,order_date,required_date,shipped_date,dias_entrega,entrega_puntual
10303,10303-40,19960911,19960918,GODOS,7,40,2,SPA-MA,40,14.7,0.1,107.83,588.0,529.2,441.6,87.6,16.55,1996-09-11,1996-10-09,1996-09-18,7,1
10303,10303-65,19960911,19960918,GODOS,7,65,2,SPA-MA,30,16.8,0.1,107.83,504.0,453.6,378.9,74.7,16.47,1996-09-11,1996-10-09,1996-09-18,7,1
10303,10303-68,19960911,19960918,GODOS,7,68,2,SPA-MA,15,10.0,0.1,107.83,150.0,135.0,112.5,22.5,16.67,1996-09-11,1996-10-09,1996-09-18,7,1
10304,10304-49,19960912,19960917,TORTU,1,49,2,MEX-MÉ,30,16.0,0.0,63.79,480.0,480.0,360.0,120.0,25.0,1996-09-12,1996-10-10,1996-09-17,5,1
10304,10304-59,19960912,19960917,TORTU,1,59,2,MEX-MÉ,10,44.0,0.0,63.79,440.0,440.0,330.0,110.0,25.0,1996-09-12,1996-10-10,1996-09-17,5,1
10304,10304-71,19960912,19960917,TORTU,1,71,2,MEX-MÉ,2,17.2,0.0,63.79,34.4,34.4,25.8,8.6,25.0,1996-09-12,1996-10-10,1996-09-17,5,1
10305,10305-18,19960913,19961009,OLDWO,8,18,3,USA-EU,25,50.0,0.1,257.62,1250.0,1125.0,937.5,187.5,16.67,1996-09-13,1996-10-11,1996-10-09,26,1
10305,10305-29,19960913,19961009,OLDWO,8,29,3,USA-EU,25,99.0,0.1,257.62,2475.0,2227.5,1856.75,370.75,16.64,1996-09-13,1996-10-11,1996-10-09,26,1
10305,10305-39,19960913,19961009,OLDWO,8,39,3,USA-EU,30,14.4,0.1,257.62,432.0,388.8,324.0,64.8,16.67,1996-09-13,1996-10-11,1996-10-09,26,1
10306,10306-30,19960916,19960923,ROMEY,1,30,3,SPA-MA,10,20.7,0.0,7.56,207.0,207.0,155.3,51.7,24.98,1996-09-16,1996-10-14,1996-09-23,7,1
10306,10306-53,19960916,19960923,ROMEY,1,53,3,SPA-MA,10,26.2,0.0,7.56,262.0,262.0,196.8,65.2,24.89,1996-09-16,1996-10-14,1996-09-23,7,1
10306,10306-54,19960916,19960923,ROMEY,1,54,3,SPA-MA,5,5.9,0.0,7.56,29.5,29.5,22.35,7.15,24.24,1996-09-16,1996-10-14,1996-09-23,7,1
10307,10307-62,19960917,19960925,LONEP,2,62,2,USA-EU,10,39.4,0.0,0.56,394.0,394.0,295.8,98.2,24.92,1996-09-17,1996-10-15,1996-09-25,8,1
10307,10307-68,19960917,19960925,LONEP,2,68,2,USA-EU,3,10.0,0.0,0.56,30.0,30.0,22.5,7.5,25.0,1996-09-17,1996-10-15,1996-09-25,8,1
10308,10308-69,19960918,19960924,ANATR,7,69,3,MEX-MÉ,1,28.8,0.0,1.61,28.8,28.8,21.6,7.2,25.0,1996-09-18,1996-10-16,1996-09-24,6,1
10308,10308-70,19960918,19960924,ANATR,7,70,3,MEX-MÉ,5,12.0,0.0,1.61,60.0,60.0,45.0,15.0,25.0,1996-09-18,1996-10-16,1996-09-24,6,1
10309,10309-4,19960919,19961023,HUNGO,3,4,1,IRE-CO,20,17.6,0.0,47.3,352.0,352.0,264.0,88.0,25.0,1996-09-19,1996-10-17,1996-10-23,34,0
10309,10309-6,19960919,19961023,HUNGO,3,6,1,IRE-CO,30,20.0,0.0,47.3,600.0,600.0,450.0,150.0,25.0,1996-09-19,1996-10-17,1996-10-23,34,0
10309,10309-42,19960919,19961023,HUNGO,3,42,1,IRE-CO,2,11.2,0.0,47.3,22.4,22.4,16.8,5.6,25.0,1996-09-19,1996-10-17,1996-10-23,34,0
10309,10309-43,19960919,19961023,HUNGO,3,43,1,IRE-CO,20,36.8,0.0,47.3,736.0,736.0,552.0,184.0,25.0,1996-09-19,1996-10-17,1996-10-23,34,0
10309,10309-71,19960919,19961023,HUNGO,3,71,1,IRE-CO,3,17.2,0.0,47.3,51.6,51.6,38.7,12.9,25.0,1996-09-19,1996-10-17,1996-10-23,34,0
10310,10310-16,19960920,19960927,THEBI,8,16,2,USA-EU,10,13.9,0.0,17.52,139.0,139.0,104.7,34.3,24.68,1996-09-20,1996-10-18,1996-09-27,7,1
10310,10310-62,19960920,19960927,THEBI,8,62,2,USA-EU,5,39.4,0.0,17.52,197.0,197.0,147.9,49.1,24.92,1996-09-20,1996-10-18,1996-09-27,7,1
10311,10311-42,19960920,19960926,DUMON,1,42,3,FRA-ST,6,11.2,0.0,24.69,67.2,67.2,50.4,16.8,25.0,1996-09-20,1996-10-04,1996-09-26,6,1
10311,10311-69,19960920,19960926,DUMON,1,69,3,FRA-ST,7,28.8,0.0,24.69,201.6,201.6,151.2,50.4,25.0,1996-09-20,1996-10-04,1996-09-26,6,1
10312,10312-28,19960923,19961003,WANDK,2,28,2,GER-BE,4,36.4,0.0,40.26,145.6,145.6,109.44,36.16,24.84,1996-09-23,1996-10-21,1996-10-03,10,1
10312,10312-43,19960923,19961003,WANDK,2,43,2,GER-BE,24,36.8,0.0,40.26,883.2,883.2,662.4,220.8,25.0,1996-09-23,1996-10-21,1996-10-03,10,1
10312,10312-53,19960923,19961003,WANDK,2,53,2,GER-BE,20,26.2,0.0,40.26,524.0,524.0,393.6,130.4,24.89,1996-09-23,1996-10-21,1996-10-03,10,1
10312,10312-75,19960923,19961003,WANDK,2,75,2,GER-BE,10,6.2,0.0,40.26,62.0,62.0,46.5,15.5,25.0,1996-09-23,1996-10-21,1996-10-03,10,1
10313,10313-36,19960924,19961004,QUICK,2,36,2,GER-BE,12,15.2,0.0,1.96,182.4,182.4,136.8,45.6,25.0,1996-09-24,1996-10-22,1996-10-04,10,1
10314,10314-32,19960925,19961004,RATTC,1,32,2,USA-EU,40,25.6,0.1,74.16,1024.0,921.6,768.0,153.6,16.67,1996-09-25,1996-10-23,1996-10-04,9,1
10314,10314-58,19960925,19961004,RATTC,1,58,2,USA-EU,30,10.6,0.1,74.16,318.0,286.2,238.5,47.7,16.67,1996-09-25,1996-10-23,1996-10-04,9,1
10314,10314-62,19960925,19961004,RATTC,1,62,2,USA-EU,25,39.4,0.1,74.16,985.0,886.5,739.5,147.0,16.58,1996-09-25,1996-10-23,1996-10-04,9,1
10315,10315-34,19960926,19961003,ISLAT,4,34,2,UK-LO,14,11.2,0.0,41.76,156.8,156.8,117.6,39.2,25.0,1996-09-26,1996-10-24,1996-10-03,7,1
10315,10315-70,19960926,19961003,ISLAT,4,70,2,UK-LO,30,12.0,0.0,41.76,360.0,360.0,270.0,90.0,25.0,1996-09-26,1996-10-24,1996-10-03,7,1
10316,10316-41,19960927,19961008,RATTC,1,41,3,USA-EU,10,7.7,0.0,150.15,77.0,77.0,57.9,19.1,24.81,1996-09-27,1996-10-25,1996-10-08,11,1
10316,10316-62,19960927,19961008,RATTC,1,62,3,USA-EU,70,39.4,0.0,150.15,2758.0,2758.0,2070.6,687.4,24.92,1996-09-27,1996-10-25,1996-10-08,11,1
10317,10317-1,19960930,19961010,LONEP,6,1,1,USA-EU,20,14.4,0.0,12.69,288.0,288.0,216.0,72.0,25.0,1996-09-30,1996-10-28,1996-10-10,10,1
10318,10318-41,19961001,19961004,ISLAT,8,41,2,UK-LO,20,7.7,0.0,4.73,154.0,154.0,115.8,38.2,24.81,1996-10-01,1996-10-29,1996-10-04,3,1
10318,10318-76,19961001,19961004,ISLAT,8,76,2,UK-LO,6,14.4,0.0,4.73,86.4,86.4,64.8,21.6,25.0,1996-10-01,1996-10-29,1996-10-04,3,1
10319,10319-17,19961002,19961011,TORTU,7,17,3,MEX-MÉ,8,31.2,0.0,64.5,249.6,249.6,187.2,62.4,25.0,1996-10-02,1996-10-30,1996-10-11,9,1
10319,10319-28,19961002,19961011,TORTU,7,28,3,MEX-MÉ,14,36.4,0.0,64.5,509.6,509.6,383.04,126.56,24.84,1996-10-02,1996-10-30,1996-10-11,9,1
10319,10319-76,19961002,19961011,TORTU,7,76,3,MEX-MÉ,30,14.4,0.0,64.5,432.0,432.0,324.0,108.0,25.0,1996-10-02,1996-10-30,1996-10-11,9,1
10320,10320-71,19961003,19961018,WARTH,5,71,3,FIN-OU,30,17.2,0.0,34.57,516.0,516.0,387.0,129.0,25.0,1996-10-03,1996-10-17,1996-10-18,15,0
10321,10321-35,19961003,19961011,ISLAT,3,35,2,UK-LO,10,14.4,0.0,3.43,144.0,144.0,108.0,36.0,25.0,1996-10-03,1996-10-31,1996-10-11,8,1
10322,10322-52,19961004,19961023,PERIC,7,52,3,MEX-MÉ,20,5.6,0.0,0.4,112.0,112.0,84.0,28.0,25.0,1996-10-04,1996-11-01,1996-10-23,19,1
10323,10323-15,19961007,19961014,KOENE,4,15,1,GER-BE,5,12.4,0.0,4.88,62.0,62.0,46.5,15.5,25.0,1996-10-07,1996-11-04,1996-10-14,7,1
10323,10323-25,19961007,19961014,KOENE,4,25,1,GER-BE,4,11.2,0.0,4.88,44.8,44.8,33.6,11.2,25.0,1996-10-07,1996-11-04,1996-10-14,7,1
10323,10323-39,19961007,19961014,KOENE,4,39,1,GER-BE,4,14.4,0.0,4.88,57.6,57.6,43.2,14.4,25.0,1996-10-07,1996-11-04,1996-10-14,7,1
10324,10324-16,19961008,19961010,SAVEA,9,16,1,USA-EU,21,13.9,0.15,214.27,291.9,248.11,219.87,28.24,11.38,1996-10-08,1996-11-05,1996-10-10,2,1
10324,10324-35,19961008,19961010,SAVEA,9,35,1,USA-EU,70,14.4,0.15,214.27,1008.0,856.8,756.0,100.8,11.76,1996-10-08,1996-11-05,1996-10-10,2,1
10324,10324-46,19961008,19961010,SAVEA,9,46,1,USA-EU,30,9.6,0.0,214.27,288.0,288.0,216.0,72.0,25.0,1996-10-08,1996-11-05,1996-10-10,2,1
10324,10324-59,19961008,19961010,SAVEA,9,59,1,USA-EU,40,44.0,0.15,214.27,1760.0,1496.0,1320.0,176.0,11.76,1996-10-08,1996-11-05,1996-10-10,2,1
10324,10324-63,19961008,19961010,SAVEA,9,63,1,USA-EU,80,35.1,0.15,214.27,2808.0,2386.8,2107.2,279.6,11.71,1996-10-08,1996-11-05,1996-10-10,2,1
10325,10325-6,19961009,19961014,KOENE,1,6,3,GER-BE,6,20.0,0.0,64.86,120.0,120.0,90.0,30.0,25.0,1996-10-09,1996-10-23,1996-10-14,5,1
10325,10325-13,19961009,19961014,KOENE,1,13,3,GER-BE,12,4.8,0.0,64.86,57.6,57.6,43.2,14.4,25.0,1996-10-09,1996-10-23,1996-10-14,5,1
10325,10325-14,19961009,19961014,KOENE,1,14,3,GER-BE,9,18.6,0.0,64.86,167.4,167.4,125.55,41.85,25.0,1996-10-09,1996-10-23,1996-10-14,5,1
10325,10325-31,19961009,19961014,KOENE,1,31,3,GER-BE,4,10.0,0.0,64.86,40.0,40.0,30.0,10.0,25.0,1996-10-09,1996-10-23,1996-10-14,5,1
10325,10325-72,19961009,19961014,KOENE,1,72,3,GER-BE,40,27.8,0.0,64.86,1112.0,1112.0,835.2,276.8,24.89,1996-10-09,1996-10-23,1996-10-14,5,1
10326,10326-4,19961010,19961014,BOLID,4,4,2,SPA-MA,24,17.6,0.0,77.92,422.4,422.4,316.8,105.6,25.0,1996-10-10,1996-11-07,1996-10-14,4,1
10326,10326-57,19961010,19961014,BOLID,4,57,2,SPA-MA,16,15.6,0.0,77.92,249.6,249.6,187.2,62.4,25.0,1996-10-10,1996-11-07,1996-10-14,4,1
10326,10326-75,19961010,19961014,BOLID,4,75,2,SPA-MA,50,6.2,0.0,77.92,310.0,310.0,232.5,77.5,25.0,1996-10-10,1996-11-07,1996-10-14,4,1
10327,10327-2,19961011,19961014,FOLKO,2,2,1,SWE-LU,25,15.2,0.2,63.36,380.0,304.0,285.0,19.0,6.25,1996-10-11,1996-11-08,1996-10-14,3,1
10327,10327-11,19961011,19961014,FOLKO,2,11,1,SWE-LU,50,16.8,0.2,63.36,840.0,672.0,630.0,42.0,6.25,1996-10-11,1996-11-08,1996-10-14,3,1
10327,10327-30,19961011,19961014,FOLKO,2,30,1,SWE-LU,35,20.7,0.2,63.36,724.5,579.6,543.55,36.05,6.22,1996-10-11,1996-11-08,1996-10-14,3,1
10327,10327-58,19961011,19961014,FOLKO,2,58,1,SWE-LU,30,10.6,0.2,63.36,318.0,254.4,238.5,15.9,6.25,1996-10-11,1996-11-08,1996-10-14,3,1
10328,10328-59,19961014,19961017,FURIB,4,59,3,POR-LI,9,44.0,0.0,87.03,396.0,396.0,297.0,99.0,25.0,1996-10-14,1996-11-11,1996-10-17,3,1
10328,10328-65,19961014,19961017,FURIB,4,65,3,POR-LI,40,16.8,0.0,87.03,672.0,672.0,505.2,166.8,24.82,1996-10-14,1996-11-11,1996-10-17,3,1
10328,10328-68,19961014,19961017,FURIB,4,68,3,POR-LI,10,10.0,0.0,87.03,100.0,100.0,75.0,25.0,25.0,1996-10-14,1996-11-11,1996-10-17,3,1
10329,10329-19,19961015,19961023,SPLIR,4,19,2,USA-EU,10,7.3,0.05,191.67,73.0,69.35,55.2,14.15,20.4,1996-10-15,1996-11-26,1996-10-23,8,1
10329,10329-30,19961015,19961023,SPLIR,4,30,2,USA-EU,8,20.7,0.05,191.67,165.6,157.32,124.24,33.08,21.03,1996-10-15,1996-11-26,1996-10-23,8,1
10329,10329-38,19961015,19961023,SPLIR,4,38,2,USA-EU,20,210.8,0.05,191.67,4216.0,4005.2,3162.0,843.2,21.05,1996-10-15,1996-11-26,1996-10-23,8,1
10329,10329-56,19961015,19961023,SPLIR,4,56,2,USA-EU,12,30.4,0.05,191.67,364.8,346.56,273.6,72.96,21.05,1996-10-15,1996-11-26,1996-10-23,8,1
10330,10330-26,19961016,19961028,LILAS,3,26,1,VEN-CA,50,24.9,0.15,12.75,1245.0,1058.25,937.0,121.25,11.46,1996-10-16,1996-11-13,1996-10-28,12,1
10330,10330-72,19961016,19961028,LILAS,3,72,1,VEN-CA,25,27.8,0.15,12.75,695.0,590.75,522.0,68.75,11.64,1996-10-16,1996-11-13,1996-10-28,12,1
10331,10331-54,19961016,19961021,BONAP,9,54,1,FRA-ST,15,5.9,0.0,10.19,88.5,88.5,67.05,21.45,24.24,1996-10-16,1996-11-27,1996-10-21,5,1
10332,10332-18,19961017,19961021,MEREP,3,18,2,CAN-TS,40,50.0,0.2,52.84,2000.0,1600.0,1500.0,100.0,6.25,1996-10-17,1996-11-28,1996-10-21,4,1
10332,10332-42,19961017,19961021,MEREP,3,42,2,CAN-TS,10,11.2,0.2,52.84,112.0,89.6,84.0,5.6,6.25,1996-10-17,1996-11-28,1996-10-21,4,1
10332,10332-47,19961017,19961021,MEREP,3,47,2,CAN-TS,16,7.6,0.2,52.84,121.6,97.28,91.2,6.08,6.25,1996-10-17,1996-11-28,1996-10-21,4,1
10333,10333-14,19961018,19961025,WARTH,5,14,3,FIN-OU,10,18.6,0.0,0.59,186.0,186.0,139.5,46.5,25.0,1996-10-18,1996-11-15,1996-10-25,7,1
10333,10333-21,19961018,19961025,WARTH,5,21,3,FIN-OU,10,8.0,0.1,0.59,80.0,72.0,60.0,12.0,16.67,1996-10-18,1996-11-15,1996-10-25,7,1
10333,10333-71,19961018,19961025,WARTH,5,71,3,FIN-OU,40,17.2,0.1,0.59,688.0,619.2,516.0,103.2,16.67,1996-10-18,1996-11-15,1996-10-25,7,1
10334,10334-52,19961021,19961028,VICTE,8,52,2,FRA-ST,8,5.6,0.0,8.56,44.8,44.8,33.6,11.2,25.0,1996-10-21,1996-11-18,1996-10-28,7,1
10334,10334-68,19961021,19961028,VICTE,8,68,2,FRA-ST,10,10.0,0.0,8.56,100.0,100.0,75.0,25.0,25.0,1996-10-21,1996-11-18,1996-10-28,7,1
10335,10335-2,19961022,19961024,HUNGO,7,2,2,IRE-CO,7,15.2,0.2,42.11,106.4,85.12,79.8,5.32,6.25,1996-10-22,1996-11-19,1996-10-24,2,1
10335,10335-31,19961022,19961024,HUNGO,7,31,2,IRE-CO,25,10.0,0.2,42.11,250.0,200.0,187.5,12.5,6.25,1996-10-22,1996-11-19,1996-10-24,2,1
10335,10335-32,19961022,19961024,HUNGO,7,32,2,IRE-CO,6,25.6,0.2,42.11,153.6,122.88,115.2,7.68,6.25,1996-10-22,1996-11-19,1996-10-24,2,1
10335,10335-51,19961022,19961024,HUNGO,7,51,2,IRE-CO,48,42.4,0.2,42.11,2035.2,1628.16,1526.4,101.76,6.25,1996-10-22,1996-11-19,1996-10-24,2,1
10336,10336-4,19961023,19961025,PRINI,7,4,2,POR-LI,18,17.6,0.1,15.51,316.8,285.12,237.6,47.52,16.67,1996-10-23,1996-11-20,1996-10-25,2,1
10337,10337-23,19961024,19961029,FRANK,4,23,3,GER-BE,40,7.2,0.0,108.26,288.0,288.0,216.0,72.0,25.0,1996-10-24,1996-11-21,1996-10-29,5,1
10337,10337-26,19961024,19961029,FRANK,4,26,3,GER-BE,24,24.9,0.0,108.26,597.6,597.6,449.76,147.84,24.74,1996-10-24,1996-11-21,1996-10-29,5,1
10337,10337-36,19961024,19961029,FRANK,4,36,3,GER-BE,20,15.2,0.0,108.26,304.0,304.0,228.0,76.0,25.0,1996-10-24,1996-11-21,1996-10-29,5,1
10337,10337-37,19961024,19961029,FRANK,4,37,3,GER-BE,28,20.8,0.0,108.26,582.4,582.4,436.8,145.6,25.0,1996-10-24,1996-11-21,1996-10-29,5,1
10337,10337-72,19961024,19961029,FRANK,4,72,3,GER-BE,25,27.8,0.0,108.26,695.0,695.0,522.0,173.0,24.89,1996-10-24,1996-11-21,1996-10-29,5,1
10338,10338-17,19961025,19961029,OLDWO,4,17,3,USA-EU,20,31.2,0.0,84.21,624.0,624.0,468.0,156.0,25.0,1996-10-25,1996-11-22,1996-10-29,4,1
10338,10338-30,19961025,19961029,OLDWO,4,30,3,USA-EU,15,20.7,0.0,84.21,310.5,310.5,232.95,77.55,24.98,1996-10-25,1996-11-22,1996-10-29,4,1
10339,10339-4,19961028,19961104,MEREP,2,4,2,CAN-TS,10,17.6,0.0,15.66,176.0,176.0,132.0,44.0,25.0,1996-10-28,1996-11-25,1996-11-04,7,1
10339,10339-17,19961028,19961104,MEREP,2,17,2,CAN-TS,70,31.2,0.05,15.66,2184.0,2074.8,1638.0,436.8,21.05,1996-10-28,1996-11-25,1996-11-04,7,1
10339,10339-62,19961028,19961104,MEREP,2,62,2,CAN-TS,28,39.4,0.0,15.66,1103.2,1103.2,828.24,274.96,24.92,1996-10-28,1996-11-25,1996-11-04,7,1
10340,10340-18,19961029,19961108,BONAP,1,18,3,FRA-ST,20,50.0,0.05,166.31,1000.0,950.0,750.0,200.0,21.05,1996-10-29,1996-11-26,1996-11-08,10,1
10340,10340-41,19961029,19961108,BONAP,1,41,3,FRA-ST,12,7.7,0.05,166.31,92.4,87.78,69.48,18.3,20.85,1996-10-29,1996-11-26,1996-11-08,10,1
10340,10340-43,19961029,19961108,BONAP,1,43,3,FRA-ST,40,36.8,0.05,166.31,1472.0,1398.4,1104.0,294.4,21.05,1996-10-29,1996-11-26,1996-11-08,10,1
10341,10341-33,19961029,19961105,SIMOB,7,33,3,DEN-KO,8,2.0,0.0,26.78,16.0,16.0,12.0,4.0,25.0,1996-10-29,1996-11-26,1996-11-05,7,1
10341,10341-59,19961029,19961105,SIMOB,7,59,3,DEN-KO,9,44.0,0.15,26.78,396.0,336.6,297.0,39.6,11.76,1996-10-29,1996-11-26,1996-11-05,7,1
10342,10342-2,19961030,19961104,FRANK,4,2,2,GER-BE,24,15.2,0.2,54.83,364.8,291.84,273.6,18.24,6.25,1996-10-30,1996-11-13,1996-11-04,5,1
10342,10342-31,19961030,19961104,FRANK,4,31,2,GER-BE,56,10.0,0.2,54.83,560.0,448.0,420.0,28.0,6.25,1996-10-30,1996-11-13,1996-11-04,5,1
10342,10342-36,19961030,19961104,FRANK,4,36,2,GER-BE,40,15.2,0.2,54.83,608.0,486.4,456.0,30.4,6.25,1996-10-30,1996-11-13,1996-11-04,5,1
10342,10342-55,19961030,19961104,FRANK,4,55,2,GER-BE,40,19.2,0.2,54.83,768.0,614.4,576.0,38.4,6.25,1996-10-30,1996-11-13,1996-11-04,5,1
10343,10343-64,19961031,19961106,LEHMS,4,64,1,GER-BE,50,26.6,0.0,110.37,1330.0,1330.0,997.5,332.5,25.0,1996-10-31,1996-11-28,1996-11-06,6,1
10343,10343-68,19961031,19961106,LEHMS,4,68,1,GER-BE,4,10.0,0.05,110.37,40.0,38.0,30.0,8.0,21.05,1996-10-31,1996-11-28,1996-11-06,6,1
10343,10343-76,19961031,19961106,LEHMS,4,76,1,GER-BE,15,14.4,0.0,110.37,216.0,216.0,162.0,54.0,25.0,1996-10-31,1996-11-28,1996-11-06,6,1
10344,10344-4,19961101,19961105,WHITC,4,4,2,USA-EU,35,17.6,0.0,23.29,616.0,616.0,462.0,154.0,25.0,1996-11-01,1996-11-29,1996-11-05,4,1
10344,10344-8,19961101,19961105,WHITC,4,8,2,USA-EU,70,32.0,0.25,23.29,2240.0,1680.0,1680.0,0.0,0.0,1996-11-01,1996-11-29,1996-11-05,4,1
10345,10345-8,19961104,19961111,QUICK,2,8,2,GER-BE,70,32.0,0.0,249.06,2240.0,2240.0,1680.0,560.0,25.0,1996-11-04,1996-12-02,1996-11-11,7,1
10345,10345-19,19961104,19961111,QUICK,2,19,2,GER-BE,80,7.3,0.0,249.06,584.0,584.0,441.6,142.4,24.38,1996-11-04,1996-12-02,1996-11-11,7,1
10345,10345-42,19961104,19961111,QUICK,2,42,2,GER-BE,9,11.2,0.0,249.06,100.8,100.8,75.6,25.2,25.0,1996-11-04,1996-12-02,1996-11-11,7,1
10346,10346-17,19961105,19961108,RATTC,3,17,3,USA-EU,36,31.2,0.1,142.08,1123.2,1010.88,842.4,168.48,16.67,1996-11-05,1996-12-17,1996-11-08,3,1
10346,10346-56,19961105,19961108,RATTC,3,56,3,USA-EU,20,30.4,0.0,142.08,608.0,608.0,456.0,152.0,25.0,1996-11-05,1996-12-17,1996-11-08,3,1
10347,10347-25,19961106,19961108,FAMIA,4,25,3,BRA-SA,10,11.2,0.0,3.1,112.0,112.0,84.0,28.0,25.0,1996-11-06,1996-12-04,1996-11-08,2,1
10347,10347-39,19961106,19961108,FAMIA,4,39,3,BRA-SA,50,14.4,0.15,3.1,720.0,612.0,540.0,72.0,11.76,1996-11-06,1996-12-04,1996-11-08,2,1
10347,10347-40,19961106,19961108,FAMIA,4,40,3,BRA-SA,4,14.7,0.0,3.1,58.8,58.8,44.16,14.64,24.9,1996-11-06,1996-12-04,1996-11-08,2,1
10347,10347-75,19961106,19961108,FAMIA,4,75,3,BRA-SA,6,6.2,0.15,3.1,37.2,31.62,27.9,3.72,11.76,1996-11-06,1996-12-04,1996-11-08,2,1
10348,10348-1,19961107,19961115,WANDK,4,1,2,GER-BE,15,14.4,0.15,0.78,216.0,183.6,162.0,21.6,11.76,1996-11-07,1996-12-05,1996-11-15,8,1
10348,10348-23,19961107,19961115,WANDK,4,23,2,GER-BE,25,7.2,0.0,0.78,180.0,180.0,135.0,45.0,25.0,1996-11-07,1996-12-05,1996-11-15,8,1
10349,10349-54,19961108,19961115,SPLIR,7,54,1,USA-EU,24,5.9,0.0,8.63,141.6,141.6,107.28,34.32,24.24,1996-11-08,1996-12-06,1996-11-15,7,1
10350,10350-50,19961111,19961203,LAMAI,6,50,2,FRA-ST,15,13.0,0.1,64.19,195.0,175.5,146.25,29.25,16.67,1996-11-11,1996-12-09,1996-12-03,22,1
10350,10350-69,19961111,19961203,LAMAI,6,69,2,FRA-ST,18,28.8,0.1,64.19,518.4,466.56,388.8,77.76,16.67,1996-11-11,1996-12-09,1996-12-03,22,1
10351,10351-38,19961111,19961120,ERNSH,1,38,1,AUS-GR,20,210.8,0.05,162.33,4216.0,4005.2,3162.0,843.2,21.05,1996-11-11,1996-12-09,1996-11-20,9,1
10351,10351-41,19961111,19961120,ERNSH,1,41,1,AUS-GR,13,7.7,0.0,162.33,100.1,100.1,75.27,24.83,24.81,1996-11-11,1996-12-09,1996-11-20,9,1
10351,10351-44,19961111,19961120,ERNSH,1,44,1,AUS-GR,77,15.5,0.05,162.33,1193.5,1133.83,898.59,235.24,20.75,1996-11-11,1996-12-09,1996-11-20,9,1
10351,10351-65,19961111,19961120,ERNSH,1,65,1,AUS-GR,10,16.8,0.05,162.33,168.0,159.6,126.3,33.3,20.86,1996-11-11,1996-12-09,1996-11-20,9,1
10352,10352-24,19961112,19961118,FURIB,3,24,3,POR-LI,10,3.6,0.0,1.3,36.0,36.0,27.0,9.0,25.0,1996-11-12,1996-11-26,1996-11-18,6,1
10352,10352-54,19961112,19961118,FURIB,3,54,3,POR-LI,20,5.9,0.15,1.3,118.0,100.3,89.4,10.9,10.87,1996-11-12,1996-11-26,1996-11-18,6,1
10353,10353-11,19961113,19961125,PICCO,7,11,3,AUS-GR,12,16.8,0.2,360.63,201.6,161.28,151.2,10.08,6.25,1996-11-13,1996-12-11,1996-11-25,12,1
10353,10353-38,19961113,19961125,PICCO,7,38,3,AUS-GR,50,210.8,0.2,360.63,10540.0,8432.0,7905.0,527.0,6.25,1996-11-13,1996-12-11,1996-11-25,12,1
10354,10354-1,19961114,19961120,PERIC,8,1,3,MEX-MÉ,12,14.4,0.0,53.8,172.8,172.8,129.6,43.2,25.0,1996-11-14,1996-12-12,1996-11-20,6,1
10354,10354-29,19961114,19961120,PERIC,8,29,3,MEX-MÉ,4,99.0,0.0,53.8,396.0,396.0,297.08,98.92,24.98,1996-11-14,1996-12-12,1996-11-20,6,1
10355,10355-24,19961115,19961120,AROUT,6,24,1,UK-LO,25,3.6,0.0,41.95,90.0,90.0,67.5,22.5,25.0,1996-11-15,1996-12-13,1996-11-20,5,1
10355,10355-57,19961115,19961120,AROUT,6,57,1,UK-LO,25,15.6,0.0,41.95,390.0,390.0,292.5,97.5,25.0,1996-11-15,1996-12-13,1996-11-20,5,1
10356,10356-31,19961118,19961127,WANDK,6,31,2,GER-BE,30,10.0,0.0,36.71,300.0,300.0,225.0,75.0,25.0,1996-11-18,1996-12-16,1996-11-27,9,1
10356,10356-55,19961118,19961127,WANDK,6,55,2,GER-BE,12,19.2,0.0,36.71,230.4,230.4,172.8,57.6,25.0,1996-11-18,1996-12-16,1996-11-27,9,1
10356,10356-69,19961118,19961127,WANDK,6,69,2,GER-BE,20,28.8,0.0,36.71,576.0,576.0,432.0,144.0,25.0,1996-11-18,1996-12-16,1996-11-27,9,1
10357,10357-10,19961119,19961202,LILAS,1,10,3,VEN-CA,30,24.8,0.2,34.88,744.0,595.2,558.0,37.2,6.25,1996-11-19,1996-12-17,1996-12-02,13,1
10357,10357-26,19961119,19961202,LILAS,1,26,3,VEN-CA,16,24.9,0.0,34.88,398.4,398.4,299.84,98.56,24.74,1996-11-19,1996-12-17,1996-12-02,13,1
10357,10357-60,19961119,19961202,LILAS,1,60,3,VEN-CA,8,27.2,0.2,34.88,217.6,174.08,163.2,10.88,6.25,1996-11-19,1996-12-17,1996-12-02,13,1
10358,10358-24,19961120,19961127,LAMAI,5,24,1,FRA-ST,10,3.6,0.05,19.64,36.0,34.2,27.0,7.2,21.05,1996-11-20,1996-12-18,1996-11-27,7,1
10358,10358-34,19961120,19961127,LAMAI,5,34,1,FRA-ST,10,11.2,0.05,19.64,112.0,106.4,84.0,22.4,21.05,1996-11-20,1996-12-18,1996-11-27,7,1
10358,10358-36,19961120,19961127,LAMAI,5,36,1,FRA-ST,20,15.2,0.05,19.64,304.0,288.8,228.0,60.8,21.05,1996-11-20,1996-12-18,1996-11-27,7,1
